,Product,Quantity,Value,date,year,month,day,price
2343,Wire Rods,66264,52900,2018-01-15,2018,1,15,0.7983218640589158
2344,Structural Shapes Heavy,35752,28250,2018-01-15,2018,1,15,0.7901655851420899
2345,Steel Piling,7466,5868,2018-01-15,2018,1,15,0.7859630324136083
2346,Plates Cut Lengths,48968,51608,2018-01-15,2018,1,15,1.0539127593530468
2347,Plates In Coils,102408,71316,2018-01-15,2018,1,15,0.6963909069603937
2348,Rails Standard,30388,22630,2018-01-15,2018,1,15,0.7447018559957879
2349,Rails All Other,818,837,2018-01-15,2018,1,15,1.0232273838630808
2350,Railroad Accessories,369,357,2018-01-15,2018,1,15,0.967479674796748
2351,Bars - Hot Rolled,120361,115540,2018-01-15,2018,1,15,0.9599454972956356
2352,Bars - Light Shaped,11541,9938,2018-01-15,2018,1,15,0.8611038904774283
2353,Bars - Reinforcing,86913,46741,2018-01-15,2018,1,15,0.5377906642274458
2354,Bars - Cold Finished,26365,62223,2018-01-15,2018,1,15,2.360060686516215
2355,Tool Steel,13979,31718,2018-01-15,2018,1,15,2.2689748909077903
2356,Standard Pipe,88320,82236,2018-01-15,2018,1,15,0.9311141304347826
2357,Oil Country Goods,339214,363774,2018-01-15,2018,1,15,1.0724026720595259
2358,Line Pipe > 16 Inches In Diameter,54007,59774,2018-01-15,2018,1,15,1.106782454126317
2359,Line Pipe <= 16 Inches In Diameter,47551,49776,2018-01-15,2018,1,15,1.0467918655759079
2360,Line Pipe - Not Specified,75692,61997,2018-01-15,2018,1,15,0.8190693864609205
2361,Mechanical Tubing,52916,79567,2018-01-15,2018,1,15,1.503647290044599
2362,Pressure Tubing,6043,13815,2018-01-15,2018,1,15,2.2861161674664903
2363,Stainless Pipe & Tubing,13303,68996,2018-01-15,2018,1,15,5.1864992858753665
2364,Pipe & Tubing Nonclassified,1499,4776,2018-01-15,2018,1,15,3.1861240827218147
2365,Structural Pipe & Tube,42051,52909,2018-01-15,2018,1,15,1.2582102684835081
2366,Pipe For Piling,2305,1747,2018-01-15,2018,1,15,0.7579175704989154
2367,Wire Drawn,64529,89883,2018-01-15,2018,1,15,1.3929086147313612
2368,Black Plate,3343,2294,2018-01-15,2018,1,15,0.6862099910260245
2369,Tin Plate,72483,69723,2018-01-15,2018,1,15,0.9619221058731012
2370,Tin Free Steel,19703,20054,2018-01-15,2018,1,15,1.0178145460082222
2371,Sheets Hot Rolled,177080,114787,2018-01-15,2018,1,15,0.6482211429862209
2372,Sheets Cold Rolled,166621,163741,2018-01-15,2018,1,15,0.9827152639823311
2373,Sheets & Strip Galv Hot Dipped,201383,187064,2018-01-15,2018,1,15,0.9288966794615235
2374,Sheets & Strip Galv Electrolyt,5499,5629,2018-01-15,2018,1,15,1.0236406619385343
2375,Sheets & Strip All Oth Met Coat,82429,81722,2018-01-15,2018,1,15,0.991422921544602
2376,Sheets & Strip - Electrical,10753,20895,2018-01-15,2018,1,15,1.9431786478192132
2377,Strip - Hot Rolled,19801,15469,2018-01-15,2018,1,15,0.7812231705469421
2378,Strip - Cold Rolled,16494,39840,2018-01-15,2018,1,15,2.4154237904692617
2379,Total Selected Commodities,2247979,2222283,2018-02-15,2018,2,15,0.9885692882362336
2380,Ingots And Steel For Castings,3891,10074,2018-02-15,2018,2,15,2.5890516576715497
2381,"Blooms, Billets And Slabs",416515,274261,2018-02-15,2018,2,15,0.658466081653722
2382,Wire Rods,99673,67911,2018-02-15,2018,2,15,0.6813379751788348
2383,Structural Shapes Heavy,59134,42826,2018-02-15,2018,2,15,0.7242195691142151
2384,Steel Piling,9501,9802,2018-02-15,2018,2,15,1.031680875697295
2385,Plates Cut Lengths,53193,55894,2018-02-15,2018,2,15,1.050777357923035
2386,Plates In Coils,85961,61977,2018-02-15,2018,2,15,0.7209897511662265
2387,Rails Standard,18897,11527,2018-02-15,2018,2,15,0.609991003863047
2388,Rails All Other,3684,3210,2018-02-15,2018,2,15,0.8713355048859935
2389,Railroad Accessories,520,638,2018-02-15,2018,2,15,1.226923076923077
2390,Bars - Hot Rolled,102218,110751,2018-02-15,2018,2,15,1.0834784480228532
2391,Bars - Light Shaped,11034,10058,2018-02-15,2018,2,15,0.9115461301431937
2392,Bars - Reinforcing,36299,19769,2018-02-15,2018,2,15,0.5446155541474972
2393,Bars - Cold Finished,29690,68985,2018-02-15,2018,2,15,2.323509599191647
2394,Tool Steel,12920,34984,2018-02-15,2018,2,15,2.707739938080495
2395,Standard Pipe,65835,64471,2018-02-15,2018,2,15,0.979281537176274
2396,Oil Country Goods,218645,250429,2018-02-15,2018,2,15,1.1453680623842302
2397,Line Pipe > 16 Inches In Diameter,56979,63641,2018-02-15,2018,2,15,1.1169202688709876
2398,Line Pipe <= 16 Inches In Diameter,36296,42837,2018-02-15,2018,2,15,1.1802126956138417
2399,Line Pipe - Not Specified,41427,33906,2018-02-15,2018,2,15,0.8184517343761315
2400,Mechanical Tubing,50075,73582,2018-02-15,2018,2,15,1.469435846230654
2401,Pressure Tubing,4980,13219,2018-02-15,2018,2,15,2.6544176706827307
2402,Stainless Pipe & Tubing,12081,72491,2018-02-15,2018,2,15,6.000413873023756
2403,Pipe & Tubing Nonclassified,1656,6023,2018-02-15,2018,2,15,3.6370772946859904
2404,Structural Pipe & Tube,42315,53972,2018-02-15,2018,2,15,1.2754815077395723
2405,Pipe For Piling,1582,1291,2018-02-15,2018,2,15,0.816055625790139
2406,Wire Drawn,60785,84456,2018-02-15,2018,2,15,1.38942173233528
2407,Black Plate,2430,1662,2018-02-15,2018,2,15,0.6839506172839506
2408,Tin Plate,71998,70377,2018-02-15,2018,2,15,0.9774854857079364
2409,Tin Free Steel,9326,10861,2018-02-15,2018,2,15,1.164593609264422
2410,Sheets Hot Rolled,157854,105787,2018-02-15,2018,2,15,0.6701572338996794
2411,Sheets Cold Rolled,155416,154622,2018-02-15,2018,2,15,0.9948911309002934
2412,Sheets & Strip Galv Hot Dipped,195666,185245,2018-02-15,2018,2,15,0.9467408747559617
2413,Sheets & Strip Galv Electrolyt,8081,8158,2018-02-15,2018,2,15,1.0095285236975622
2414,Sheets & Strip All Oth Met Coat,64342,63422,2018-02-15,2018,2,15,0.9857014081004631
2415,Sheets & Strip - Electrical,11617,22491,2018-02-15,2018,2,15,1.9360420074029439
2416,Strip - Hot Rolled,20035,17156,2018-02-15,2018,2,15,0.8563014724232593
2417,Strip - Cold Rolled,15424,39515,2018-02-15,2018,2,15,2.5619164937759336
2418,Total Selected Commodities,3023348,2799277,2018-03-15,2018,3,15,0.9258864675849423
2419,Ingots And Steel For Castings,4407,11997,2018-03-15,2018,3,15,2.7222600408441116
2420,"Blooms, Billets And Slabs",766088,435716,2018-03-15,2018,3,15,0.5687545033990873
2421,Wire Rods,81332,67639,2018-03-15,2018,3,15,0.8316406826341416
2422,Structural Shapes Heavy,58791,42918,2018-03-15,2018,3,15,0.7300096953615349
2423,Steel Piling,9323,8382,2018-03-15,2018,3,15,0.8990668239836962
2424,Plates Cut Lengths,55629,62121,2018-03-15,2018,3,15,1.1167017203257295
2425,Plates In Coils,137282,100909,2018-03-15,2018,3,15,0.7350490231785668
2426,Rails Standard,38410,29705,2018-03-15,2018,3,15,0.7733663108565477
2427,Rails All Other,5666,5146,2018-03-15,2018,3,15,0.908224496999647
2428,Railroad Accessories,1263,1513,2018-03-15,2018,3,15,1.1979414093428344
2429,Bars - Hot Rolled,92368,101297,2018-03-15,2018,3,15,1.0966676771176165
2430,Bars - Light Shaped,15369,14672,2018-03-15,2018,3,15,0.9546489687032338
2431,Bars - Reinforcing,114241,65791,2018-03-15,2018,3,15,0.5758965695328297
2432,Bars - Cold Finished,29009,71698,2018-03-15,2018,3,15,2.4715777862042816
2433,Tool Steel,17476,39085,2018-03-15,2018,3,15,2.2364957656214237
2434,Standard Pipe,83710,81558,2018-03-15,2018,3,15,0.9742921992593477
2435,Oil Country Goods,277522,330089,2018-03-15,2018,3,15,1.1894156138972767
2436,Line Pipe > 16 Inches In Diameter,59619,66297,2018-03-15,2018,3,15,1.112011271574498
2437,Line Pipe <= 16 Inches In Diameter,40993,46434,2018-03-15,2018,3,15,1.1327299782889761
2438,Line Pipe - Not Specified,34403,29024,2018-03-15,2018,3,15,0.8436473563352034
2439,Mechanical Tubing,63386,97405,2018-03-15,2018,3,15,1.5366958003344586
2440,Pressure Tubing,6483,12264,2018-03-15,2018,3,15,1.891716797778806
2441,Stainless Pipe & Tubing,12273,68913,2018-03-15,2018,3,15,5.615008555365437
2442,Pipe & Tubing Nonclassified,1689,5080,2018-03-15,2018,3,15,3.0076968620485496
2443,Structural Pipe & Tube,49578,59761,2018-03-15,2018,3,15,1.2053935213199403
2444,Pipe For Piling,6392,5394,2018-03-15,2018,3,15,0.8438673341677096
2445,Wire Drawn,64273,92364,2018-03-15,2018,3,15,1.4370575513823844
2446,Black Plate,2025,1451,2018-03-15,2018,3,15,0.7165432098765432
2447,Tin Plate,42286,44720,2018-03-15,2018,3,15,1.0575604218890413
2448,Tin Free Steel,13450,14606,2018-03-15,2018,3,15,1.0859479553903346
2449,Sheets Hot Rolled,223895,153405,2018-03-15,2018,3,15,0.6851649210567453
2450,Sheets Cold Rolled,221421,211094,2018-03-15,2018,3,15,0.9533603407084242
2451,Sheets & Strip Galv Hot Dipped,255125,237381,2018-03-15,2018,3,15,0.9304497795198432
2452,Sheets & Strip Galv Electrolyt,8181,8613,2018-03-15,2018,3,15,1.0528052805280528
2453,Sheets & Strip All Oth Met Coat,72166,73644,2018-03-15,2018,3,15,1.0204805587118588
2454,Sheets & Strip - Electrical,20589,41810,2018-03-15,2018,3,15,2.030696002719899
2455,Strip - Hot Rolled,20078,16727,2018-03-15,2018,3,15,0.8331009064647873
2456,Strip - Cold Rolled,17156,42654,2018-03-15,2018,3,15,2.486243879692236
2457,Total Selected Commodities,3405565,3115431,2018-04-15,2018,4,15,0.914805913262557
2458,Ingots And Steel For Castings,4309,10424,2018-04-15,2018,4,15,2.4191227663030865
2459,"Blooms, Billets And Slabs",794431,478341,2018-04-15,2018,4,15,0.6021177421324193
2460,Wire Rods,76359,67132,2018-04-15,2018,4,15,0.8791629015571184
2461,Structural Shapes Heavy,92064,64706,2018-04-15,2018,4,15,0.7028371567605144
2462,Steel Piling,2444,1928,2018-04-15,2018,4,15,0.7888707037643208
2463,Plates Cut Lengths,64480,74089,2018-04-15,2018,4,15,1.149022952853598
2464,Plates In Coils,152527,114865,2018-04-15,2018,4,15,0.7530797825958683
2465,Rails Standard,418,455,2018-04-15,2018,4,15,1.0885167464114833
2466,Rails All Other,606,730,2018-04-15,2018,4,15,1.2046204620462047
2467,Railroad Accessories,611,616,2018-04-15,2018,4,15,1.0081833060556464
2468,Bars - Hot Rolled,134857,139723,2018-04-15,2018,4,15,1.0360826653418065
2469,Bars - Light Shaped,14864,14115,2018-04-15,2018,4,15,0.9496097954790097
2470,Bars - Reinforcing,169334,99756,2018-04-15,2018,4,15,0.5891079168979649
2471,Bars - Cold Finished,27971,64764,2018-04-15,2018,4,15,2.3153980908798397
2472,Tool Steel,14675,34415,2018-04-15,2018,4,15,2.345144804088586
2473,Standard Pipe,100174,96117,2018-04-15,2018,4,15,0.9595004691836205
2474,Oil Country Goods,300454,333644,2018-04-15,2018,4,15,1.1104661612093698
2475,Line Pipe > 16 Inches In Diameter,78788,84695,2018-04-15,2018,4,15,1.074973346194852
2476,Line Pipe <= 16 Inches In Diameter,49613,56096,2018-04-15,2018,4,15,1.1306713966097595
2477,Line Pipe - Not Specified,123748,105647,2018-04-15,2018,4,15,0.8537269289200633
2478,Mechanical Tubing,60959,92657,2018-04-15,2018,4,15,1.5199888449613674
2479,Pressure Tubing,4731,10620,2018-04-15,2018,4,15,2.2447685478757133
2480,Stainless Pipe & Tubing,14281,81329,2018-04-15,2018,4,15,5.694909320075625
2481,Pipe & Tubing Nonclassified,1831,4386,2018-04-15,2018,4,15,2.395412342981977
2482,Structural Pipe & Tube,52960,62987,2018-04-15,2018,4,15,1.189331570996979
2483,Pipe For Piling,2306,1835,2018-04-15,2018,4,15,0.7957502168256722
2484,Wire Drawn,68490,94327,2018-04-15,2018,4,15,1.3772375529274348
2485,Black Plate,2689,1862,2018-04-15,2018,4,15,0.6924507251766456
2486,Tin Plate,64560,68273,2018-04-15,2018,4,15,1.05751239157373
2487,Tin Free Steel,17416,18943,2018-04-15,2018,4,15,1.0876779972439137
2488,Sheets Hot Rolled,236345,165964,2018-04-15,2018,4,15,0.7022107512323087
2489,Sheets Cold Rolled,220988,214315,2018-04-15,2018,4,15,0.9698037902510543
2490,Sheets & Strip Galv Hot Dipped,317666,289402,2018-04-15,2018,4,15,0.911026046224651
2491,Sheets & Strip Galv Electrolyt,6671,7087,2018-04-15,2018,4,15,1.0623594663468745
2492,Sheets & Strip All Oth Met Coat,89070,85265,2018-04-15,2018,4,15,0.9572807903895812
2493,Sheets & Strip - Electrical,9568,16303,2018-04-15,2018,4,15,1.7039088628762542
2494,Strip - Hot Rolled,15835,14450,2018-04-15,2018,4,15,0.9125355225765709
2495,Strip - Cold Rolled,16471,43167,2018-04-15,2018,4,15,2.620788051727278
2496,Total Selected Commodities,2657740,2707256,2018-05-15,2018,5,15,1.0186308668267023
2497,Ingots And Steel For Castings,1561,4466,2018-05-15,2018,5,15,2.8609865470852016
2498,"Blooms, Billets And Slabs",443991,310363,2018-05-15,2018,5,15,0.6990299352914812
2499,Wire Rods,123018,98656,2018-05-15,2018,5,15,0.8019639402363882
2500,Structural Shapes Heavy,61541,47459,2018-05-15,2018,5,15,0.7711769389512683
2501,Steel Piling,9629,7869,2018-05-15,2018,5,15,0.8172188181534946
2502,Plates Cut Lengths,66853,73708,2018-05-15,2018,5,15,1.1025384051575846
2503,Plates In Coils,146850,121474,2018-05-15,2018,5,15,0.827197820905686
2504,Rails Standard,787,871,2018-05-15,2018,5,15,1.1067344345616263
2505,Rails All Other,817,1057,2018-05-15,2018,5,15,1.2937576499388004
2506,Railroad Accessories,401,518,2018-05-15,2018,5,15,1.2917705735660847
2507,Bars - Hot Rolled,99207,110264,2018-05-15,2018,5,15,1.1114538288628826
2508,Bars - Light Shaped,14585,15561,2018-05-15,2018,5,15,1.0669180665066849
2509,Bars - Reinforcing,149302,93977,2018-05-15,2018,5,15,0.6294423383477783
2510,Bars - Cold Finished,30482,73378,2018-05-15,2018,5,15,2.4072567416836166
2511,Tool Steel,15745,38827,2018-05-15,2018,5,15,2.465989202921562
2512,Standard Pipe,63147,65579,2018-05-15,2018,5,15,1.0385133102126785
2513,Oil Country Goods,239353,305106,2018-05-15,2018,5,15,1.2747114095081324
2514,Line Pipe > 16 Inches In Diameter,70220,70362,2018-05-15,2018,5,15,1.002022215892908
2515,Line Pipe <= 16 Inches In Diameter,53061,61804,2018-05-15,2018,5,15,1.1647726201918547
2516,Line Pipe - Not Specified,35798,34499,2018-05-15,2018,5,15,0.9637130565953406
2517,Mechanical Tubing,61000,90820,2018-05-15,2018,5,15,1.4888524590163934
2518,Pressure Tubing,5970,11383,2018-05-15,2018,5,15,1.9067001675041877
2519,Stainless Pipe & Tubing,13298,76705,2018-05-15,2018,5,15,5.768160625657994
2520,Pipe & Tubing Nonclassified,1355,4262,2018-05-15,2018,5,15,3.1453874538745388
2521,Structural Pipe & Tube,43130,54749,2018-05-15,2018,5,15,1.2693948527706933
2522,Pipe For Piling,3155,2683,2018-05-15,2018,5,15,0.8503961965134706
2523,Wire Drawn,68243,95850,2018-05-15,2018,5,15,1.404539659745322
2524,Black Plate,1766,1248,2018-05-15,2018,5,15,0.7066817667044167
2525,Tin Plate,67212,71158,2018-05-15,2018,5,15,1.0587097542105577
2526,Tin Free Steel,27857,28084,2018-05-15,2018,5,15,1.0081487597372294
2527,Sheets Hot Rolled,208519,164678,2018-05-15,2018,5,15,0.7897505742881944
2528,Sheets Cold Rolled,187002,199453,2018-05-15,2018,5,15,1.0665821755917049
2529,Sheets & Strip Galv Hot Dipped,233803,229045,2018-05-15,2018,5,15,0.979649534009401
2530,Sheets & Strip Galv Electrolyt,8353,8934,2018-05-15,2018,5,15,1.0695558481982521
2531,Sheets & Strip All Oth Met Coat,62589,65802,2018-05-15,2018,5,15,1.0513348991036764
2532,Sheets & Strip - Electrical,6028,10463,2018-05-15,2018,5,15,1.7357332448573324
2533,Strip - Hot Rolled,15654,13404,2018-05-15,2018,5,15,0.8562667688769644
2534,Strip - Cold Rolled,16456,42736,2018-05-15,2018,5,15,2.5969859017987362
2535,Total Selected Commodities,2260321,2189649,2018-06-15,2018,6,15,0.9687336444690821
2536,Ingots And Steel For Castings,600,1303,2018-06-15,2018,6,15,2.171666666666667
2537,"Blooms, Billets And Slabs",579986,372695,2018-06-15,2018,6,15,0.642593097074757
2538,Wire Rods,74635,63879,2018-06-15,2018,6,15,0.8558853085013733
2539,Structural Shapes Heavy,20458,16817,2018-06-15,2018,6,15,0.8220256134519504
2540,Steel Piling,885,1088,2018-06-15,2018,6,15,1.2293785310734464
2541,Plates Cut Lengths,31336,40041,2018-06-15,2018,6,15,1.2777955067653817
2542,Plates In Coils,98027,78861,2018-06-15,2018,6,15,0.8044824385118385
2543,Rails Standard,26898,20345,2018-06-15,2018,6,15,0.7563759387315042
2544,Rails All Other,139,272,2018-06-15,2018,6,15,1.9568345323741008
2545,Railroad Accessories,798,747,2018-06-15,2018,6,15,0.9360902255639098
2546,Bars - Hot Rolled,80251,87484,2018-06-15,2018,6,15,1.0901297180097445
2547,Bars - Light Shaped,6651,7631,2018-06-15,2018,6,15,1.1473462637197414
2548,Bars - Reinforcing,43502,26031,2018-06-15,2018,6,15,0.5983862810905246
2549,Bars - Cold Finished,24105,56128,2018-06-15,2018,6,15,2.3284795685542417
2550,Tool Steel,13824,34401,2018-06-15,2018,6,15,2.488498263888889
2551,Standard Pipe,61990,59384,2018-06-15,2018,6,15,0.9579609614453944
2552,Oil Country Goods,181748,219012,2018-06-15,2018,6,15,1.20503114202082
2553,Line Pipe > 16 Inches In Diameter,57396,62060,2018-06-15,2018,6,15,1.0812600181197296
2554,Line Pipe <= 16 Inches In Diameter,35449,43120,2018-06-15,2018,6,15,1.2163953849191798
2555,Line Pipe - Not Specified,54189,48498,2018-06-15,2018,6,15,0.8949786857111222
2556,Mechanical Tubing,42434,66470,2018-06-15,2018,6,15,1.5664325776499977
2557,Pressure Tubing,3077,6417,2018-06-15,2018,6,15,2.0854728631784205
2558,Stainless Pipe & Tubing,10407,54630,2018-06-15,2018,6,15,5.249351398097434
2559,Pipe & Tubing Nonclassified,1167,3568,2018-06-15,2018,6,15,3.057412167952014
2560,Structural Pipe & Tube,34111,41355,2018-06-15,2018,6,15,1.2123655125912463
2561,Pipe For Piling,1164,965,2018-06-15,2018,6,15,0.8290378006872853
2562,Wire Drawn,54452,76198,2018-06-15,2018,6,15,1.3993609050172628
2563,Black Plate,7214,5406,2018-06-15,2018,6,15,0.7493762129193235
2564,Tin Plate,44780,46946,2018-06-15,2018,6,15,1.0483698079499777
2565,Tin Free Steel,15891,17302,2018-06-15,2018,6,15,1.088792398212825
2566,Sheets Hot Rolled,153270,119255,2018-06-15,2018,6,15,0.7780713773080186
2567,Sheets Cold Rolled,154404,158626,2018-06-15,2018,6,15,1.0273438511955648
2568,Sheets & Strip Galv Hot Dipped,249250,232978,2018-06-15,2018,6,15,0.934716148445336
2569,Sheets & Strip Galv Electrolyt,2709,2865,2018-06-15,2018,6,15,1.0575858250276855
2570,Sheets & Strip All Oth Met Coat,69585,69948,2018-06-15,2018,6,15,1.0052166415175685
2571,Sheets & Strip - Electrical,2804,4571,2018-06-15,2018,6,15,1.6301711840228246
2572,Strip - Hot Rolled,7267,7150,2018-06-15,2018,6,15,0.9838998211091234
2573,Strip - Cold Rolled,13467,35202,2018-06-15,2018,6,15,2.613945199376253
2574,Total Selected Commodities,2710278,2568204,2018-07-15,2018,7,15,0.947579547190362
2575,Ingots And Steel For Castings,696,2371,2018-07-15,2018,7,15,3.406609195402299
2576,"Blooms, Billets And Slabs",727574,464177,2018-07-15,2018,7,15,0.6379790921610723
2577,Wire Rods,77439,65285,2018-07-15,2018,7,15,0.843050659228554
2578,Structural Shapes Heavy,45522,33714,2018-07-15,2018,7,15,0.7406089363384737
2579,Steel Piling,4863,3580,2018-07-15,2018,7,15,0.7361710878058811
2580,Plates Cut Lengths,41174,54255,2018-07-15,2018,7,15,1.3177004906008647
2581,Plates In Coils,121625,102073,2018-07-15,2018,7,15,0.8392435765673176
2582,Rails Standard,743,634,2018-07-15,2018,7,15,0.8532974427994616
2583,Rails All Other,196,263,2018-07-15,2018,7,15,1.3418367346938775
2584,Railroad Accessories,666,705,2018-07-15,2018,7,15,1.0585585585585586
2585,Bars - Hot Rolled,84891,91276,2018-07-15,2018,7,15,1.0752140980787126
2586,Bars - Light Shaped,7076,6898,2018-07-15,2018,7,15,0.9748445449406444
2587,Bars - Reinforcing,136871,80653,2018-07-15,2018,7,15,0.5892628825682577
2588,Bars - Cold Finished,23702,52451,2018-07-15,2018,7,15,2.21293561724749
2589,Tool Steel,13938,35100,2018-07-15,2018,7,15,2.518295307791649
2590,Standard Pipe,67901,65596,2018-07-15,2018,7,15,0.9660535190939751
2591,Oil Country Goods,197567,235590,2018-07-15,2018,7,15,1.1924562300384174
2592,Line Pipe > 16 Inches In Diameter,93554,100959,2018-07-15,2018,7,15,1.0791521474228787
