,Country_Area,Quantity,Value,year,month,day,date,price
2907,Argentina,19548.0,21906.0,2017,12,15,2017-12-15,1.1206261510128914
2908,Brazil,321764.0,200899.0,2017,12,15,2017-12-15,0.6243675488867617
2909,Chile,,,2017,12,15,2017-12-15,
2910,Colombia,3692.0,3836.0,2017,12,15,2017-12-15,1.039003250270856
2911,Venezuela,,,2017,12,15,2017-12-15,
2912,Other S/C A,12915.0,10308.0,2017,12,15,2017-12-15,0.7981416957026713
2913,Other Countries,145110.0,147845.0,2017,12,15,2017-12-15,1.0188477706567431
2914,India,23233.0,28428.0,2017,12,15,2017-12-15,1.2236043558731116
2915,South Africa,15816.0,16946.0,2017,12,15,2017-12-15,1.071446636317653
2916,Thailand,35750.0,31188.0,2017,12,15,2017-12-15,0.8723916083916083
2917,Other,70311.0,71283.0,2017,12,15,2017-12-15,1.0138242949182916
2918,Total Census Basis,2611857.0,2450476.0,2018,1,15,2018-01-15,0.938212160926115
2919,North America,807917.0,697950.0,2018,1,15,2018-01-15,0.8638882459460563
2920,Canada,506322.0,467683.0,2018,1,15,2018-01-15,0.9236869028009843
2921,Mexico,301595.0,230267.0,2018,1,15,2018-01-15,0.7634974054609659
2922,Europe,606193.0,664781.0,2018,1,15,2018-01-15,1.0966490870069434
2923,European Union,313447.0,469687.0,2018,1,15,2018-01-15,1.498457474469368
2924,Austria,18556.0,33865.0,2018,1,15,2018-01-15,1.8250161672774305
2925,Belgium,8306.0,12645.0,2018,1,15,2018-01-15,1.5223934505176981
2926,Czech Republic,11977.0,11396.0,2018,1,15,2018-01-15,0.9514903565166569
2927,Finland,3600.0,6018.0,2018,1,15,2018-01-15,1.6716666666666666
2928,France,13615.0,26608.0,2018,1,15,2018-01-15,1.954315093646713
2929,Germany,91876.0,146824.0,2018,1,15,2018-01-15,1.5980669598154034
2930,Italy,27381.0,53306.0,2018,1,15,2018-01-15,1.9468244403053212
2931,Netherlands,26121.0,24657.0,2018,1,15,2018-01-15,0.9439531411507982
2932,Poland,1377.0,1808.0,2018,1,15,2018-01-15,1.3129992737835876
2933,Spain,13571.0,20681.0,2018,1,15,2018-01-15,1.5239112814088867
2934,Sweden,27293.0,49713.0,2018,1,15,2018-01-15,1.8214560510020885
2935,United Kingdom,15598.0,27545.0,2018,1,15,2018-01-15,1.7659315296832927
2936,Other EU,54178.0,54622.0,2018,1,15,2018-01-15,1.0081952083871681
2937,Norway,1140.0,2325.0,2018,1,15,2018-01-15,2.039473684210526
2938,Russia,137321.0,84147.0,2018,1,15,2018-01-15,0.6127759046322121
2939,Switzerland,1826.0,5014.0,2018,1,15,2018-01-15,2.7458926615553123
2940,Turkey,126560.0,79681.0,2018,1,15,2018-01-15,0.6295907079646018
2941,Ukraine,11169.0,12133.0,2018,1,15,2018-01-15,1.0863103232160445
2942,Other Europe,14729.0,11793.0,2018,1,15,2018-01-15,0.8006653540634123
2943,Euro Area,227434.0,355698.0,2018,1,15,2018-01-15,1.5639614129813484
2944,Pacific Rim Countries,643554.0,669615.0,2018,1,15,2018-01-15,1.0404954362804053
2945,Australia,13443.0,10530.0,2018,1,15,2018-01-15,0.7833072974782415
2946,China,66018.0,90651.0,2018,1,15,2018-01-15,1.3731255112242116
2947,Hong Kong,24.0,86.0,2018,1,15,2018-01-15,3.5833333333333335
2948,Indonesia,2645.0,4392.0,2018,1,15,2018-01-15,1.660491493383743
2949,Japan,129671.0,148055.0,2018,1,15,2018-01-15,1.141774182353803
2950,Korea,307481.0,276000.0,2018,1,15,2018-01-15,0.8976164380888575
2951,Singapore,62.0,153.0,2018,1,15,2018-01-15,2.467741935483871
2952,Taiwan,106309.0,125038.0,2018,1,15,2018-01-15,1.176175112173005
2953,Other Pacific Rim,17902.0,14709.0,2018,1,15,2018-01-15,0.82164004021897
2954,South/Central America,379933.0,245983.0,2018,1,15,2018-01-15,0.6474378377240197
2955,Argentina,27303.0,33299.0,2018,1,15,2018-01-15,1.2196095667142806
2956,Brazil,337716.0,200572.0,2018,1,15,2018-01-15,0.5939073067310995
2957,Chile,2.0,4.0,2018,1,15,2018-01-15,2.0
2958,Colombia,3157.0,3076.0,2018,1,15,2018-01-15,0.9743427304402914
2959,Venezuela,,,2018,1,15,2018-01-15,
2960,Other S/C A,11755.0,9032.0,2018,1,15,2018-01-15,0.7683538919608677
2961,Other Countries,174261.0,172146.0,2018,1,15,2018-01-15,0.9878630330366519
2962,India,21626.0,32791.0,2018,1,15,2018-01-15,1.5162767039674465
2963,South Africa,24553.0,21563.0,2018,1,15,2018-01-15,0.8782226204537124
2964,Thailand,32503.0,27535.0,2018,1,15,2018-01-15,0.8471525705319509
2965,Other,95579.0,90258.0,2018,1,15,2018-01-15,0.9443287751493529
2966,Total Census Basis,2247979.0,2222283.0,2018,2,15,2018-02-15,0.9885692882362336
2967,North America,712697.0,663246.0,2018,2,15,2018-02-15,0.9306142722643704
2968,Canada,476003.0,451529.0,2018,2,15,2018-02-15,0.9485843576616114
2969,Mexico,236694.0,211717.0,2018,2,15,2018-02-15,0.8944755676105013
2970,Europe,564243.0,653722.0,2018,2,15,2018-02-15,1.1585823838310798
2971,European Union,352984.0,505835.0,2018,2,15,2018-02-15,1.4330252929311245
2972,Austria,19432.0,35103.0,2018,2,15,2018-02-15,1.8064532729518321
2973,Belgium,17291.0,26689.0,2018,2,15,2018-02-15,1.5435197501590423
2974,Czech Republic,5539.0,5631.0,2018,2,15,2018-02-15,1.016609496298971
2975,Finland,2835.0,5605.0,2018,2,15,2018-02-15,1.9770723104056438
2976,France,18271.0,34540.0,2018,2,15,2018-02-15,1.8904274533413605
2977,Germany,118130.0,154241.0,2018,2,15,2018-02-15,1.3056886480995513
2978,Italy,26956.0,57495.0,2018,2,15,2018-02-15,2.132920314586734
2979,Netherlands,37211.0,34028.0,2018,2,15,2018-02-15,0.9144607777270162
2980,Poland,644.0,1171.0,2018,2,15,2018-02-15,1.8183229813664596
2981,Spain,21523.0,28910.0,2018,2,15,2018-02-15,1.3432142359336523
2982,Sweden,18110.0,38169.0,2018,2,15,2018-02-15,2.1076200993926006
2983,United Kingdom,21795.0,35296.0,2018,2,15,2018-02-15,1.6194540032117457
2984,Other EU,45247.0,48956.0,2018,2,15,2018-02-15,1.0819722854553893
2985,Norway,313.0,1440.0,2018,2,15,2018-02-15,4.600638977635783
2986,Russia,128683.0,77081.0,2018,2,15,2018-02-15,0.5989990907889932
2987,Switzerland,1298.0,4194.0,2018,2,15,2018-02-15,3.231124807395994
2988,Turkey,51027.0,36960.0,2018,2,15,2018-02-15,0.7243224175436533
2989,Ukraine,12346.0,13844.0,2018,2,15,2018-02-15,1.1213348452940224
2990,Other Europe,17592.0,14370.0,2018,2,15,2018-02-15,0.8168485675306958
2991,Euro Area,298493.0,413867.0,2018,2,15,2018-02-15,1.3865216269728269
2992,Pacific Rim Countries,576599.0,615909.0,2018,2,15,2018-02-15,1.068175629857145
2993,Australia,16715.0,13068.0,2018,2,15,2018-02-15,0.781812743045169
2994,China,62165.0,90582.0,2018,2,15,2018-02-15,1.4571221748572347
2995,Hong Kong,25.0,31.0,2018,2,15,2018-02-15,1.24
2996,Indonesia,22729.0,42996.0,2018,2,15,2018-02-15,1.891680232302345
2997,Japan,124191.0,127947.0,2018,2,15,2018-02-15,1.0302437374688986
2998,Korea,263688.0,236822.0,2018,2,15,2018-02-15,0.8981144382755377
2999,Singapore,10.0,69.0,2018,2,15,2018-02-15,6.9
3000,Taiwan,71007.0,90682.0,2018,2,15,2018-02-15,1.2770853577816272
3001,Other Pacific Rim,16068.0,13713.0,2018,2,15,2018-02-15,0.8534353995519044
3002,South/Central America,243065.0,153244.0,2018,2,15,2018-02-15,0.630465101927468
3003,Argentina,9228.0,12859.0,2018,2,15,2018-02-15,1.3934763762462072
3004,Brazil,221071.0,129173.0,2018,2,15,2018-02-15,0.5843054946148523
3005,Chile,4.0,7.0,2018,2,15,2018-02-15,1.75
3006,Colombia,2075.0,3175.0,2018,2,15,2018-02-15,1.5301204819277108
3007,Venezuela,1841.0,840.0,2018,2,15,2018-02-15,0.45627376425855515
3008,Other S/C A,8846.0,7191.0,2018,2,15,2018-02-15,0.8129097897354737
3009,Other Countries,151376.0,136162.0,2018,2,15,2018-02-15,0.8994952964802875
3010,India,41925.0,39461.0,2018,2,15,2018-02-15,0.9412283840190817
3011,South Africa,19623.0,17663.0,2018,2,15,2018-02-15,0.900117209397136
3012,Thailand,18694.0,15901.0,2018,2,15,2018-02-15,0.850593773403231
3013,Other,71133.0,63137.0,2018,2,15,2018-02-15,0.8875908509411946
3014,Total Census Basis,3023348.0,2799277.0,2018,3,15,2018-03-15,0.9258864675849423
3015,North America,904653.0,820279.0,2018,3,15,2018-03-15,0.9067332999503677
3016,Canada,585850.0,557768.0,2018,3,15,2018-03-15,0.9520662285567978
3017,Mexico,318803.0,262511.0,2018,3,15,2018-03-15,0.823427006646738
3018,Europe,766223.0,804454.0,2018,3,15,2018-03-15,1.049895395987852
3019,European Union,360297.0,543369.0,2018,3,15,2018-03-15,1.5081141391685193
3020,Austria,23230.0,41831.0,2018,3,15,2018-03-15,1.800731812311666
3021,Belgium,10829.0,18824.0,2018,3,15,2018-03-15,1.738295318127251
3022,Czech Republic,15659.0,14696.0,2018,3,15,2018-03-15,0.9385018200395938
3023,Finland,4296.0,6992.0,2018,3,15,2018-03-15,1.62756052141527
3024,France,25175.0,41675.0,2018,3,15,2018-03-15,1.6554121151936445
3025,Germany,76670.0,132464.0,2018,3,15,2018-03-15,1.7277161862527717
3026,Italy,38550.0,77509.0,2018,3,15,2018-03-15,2.010609597924773
3027,Netherlands,24694.0,22408.0,2018,3,15,2018-03-15,0.9074269053211307
3028,Poland,692.0,1445.0,2018,3,15,2018-03-15,2.088150289017341
3029,Spain,26437.0,34176.0,2018,3,15,2018-03-15,1.2927336687218671
3030,Sweden,28436.0,53513.0,2018,3,15,2018-03-15,1.8818750879167252
3031,United Kingdom,16501.0,30945.0,2018,3,15,2018-03-15,1.875340888431004
3032,Other EU,69129.0,66889.0,2018,3,15,2018-03-15,0.9675968117577283
3033,Norway,783.0,2784.0,2018,3,15,2018-03-15,3.5555555555555554
3034,Russia,263985.0,155394.0,2018,3,15,2018-03-15,0.5886470822205807
3035,Switzerland,1398.0,4687.0,2018,3,15,2018-03-15,3.3526466380543636
3036,Turkey,121447.0,78341.0,2018,3,15,2018-03-15,0.6450632786318312
3037,Ukraine,11913.0,12970.0,2018,3,15,2018-03-15,1.0887266011919752
3038,Other Europe,6400.0,6909.0,2018,3,15,2018-03-15,1.07953125
3039,Euro Area,267486.0,418036.0,2018,3,15,2018-03-15,1.562833195008337
3040,Pacific Rim Countries,649290.0,684871.0,2018,3,15,2018-03-15,1.054799858306766
3041,Australia,25721.0,20336.0,2018,3,15,2018-03-15,0.7906380000777574
3042,China,62128.0,89877.0,2018,3,15,2018-03-15,1.4466424156579964
3043,Hong Kong,7.0,85.0,2018,3,15,2018-03-15,12.142857142857142
3044,Indonesia,2132.0,3123.0,2018,3,15,2018-03-15,1.4648217636022514
3045,Japan,175147.0,202449.0,2018,3,15,2018-03-15,1.1558804889607015
3046,Korea,287668.0,264700.0,2018,3,15,2018-03-15,0.9201579598704062
3047,Singapore,34.0,272.0,2018,3,15,2018-03-15,8.0
3048,Taiwan,71806.0,83810.0,2018,3,15,2018-03-15,1.1671726596663232
3049,Other Pacific Rim,24648.0,20218.0,2018,3,15,2018-03-15,0.8202693930542032
3050,South/Central America,503613.0,312398.0,2018,3,15,2018-03-15,0.6203136138264898
3051,Argentina,18729.0,23875.0,2018,3,15,2018-03-15,1.2747610657269475
3052,Brazil,445647.0,254139.0,2018,3,15,2018-03-15,0.5702697426438414
3053,Chile,,,2018,3,15,2018-03-15,
3054,Colombia,7910.0,9985.0,2018,3,15,2018-03-15,1.2623261694058154
3055,Venezuela,105.0,74.0,2018,3,15,2018-03-15,0.7047619047619048
3056,Other S/C A,31222.0,24324.0,2018,3,15,2018-03-15,0.7790660431746845
3057,Other Countries,199568.0,177276.0,2018,3,15,2018-03-15,0.8882987252465325
3058,India,24759.0,36340.0,2018,3,15,2018-03-15,1.4677491013368875
3059,South Africa,15576.0,15049.0,2018,3,15,2018-03-15,0.966165896250642
3060,Thailand,33352.0,28173.0,2018,3,15,2018-03-15,0.8447169585032381
3061,Other,125880.0,97713.0,2018,3,15,2018-03-15,0.7762392755004767
3062,Total Census Basis,3405565.0,3115431.0,2018,4,15,2018-04-15,0.914805913262557
3063,North America,991846.0,906697.0,2018,4,15,2018-04-15,0.9141509871492147
3064,Canada,637466.0,619865.0,2018,4,15,2018-04-15,0.9723891156547957
3065,Mexico,354380.0,286832.0,2018,4,15,2018-04-15,0.8093910491562729
3066,Europe,1009861.0,978553.0,2018,4,15,2018-04-15,0.9689977135467158
3067,European Union,433893.0,618245.0,2018,4,15,2018-04-15,1.4248789448089736
3068,Austria,18310.0,34778.0,2018,4,15,2018-04-15,1.899399235390497
3069,Belgium,16228.0,21478.0,2018,4,15,2018-04-15,1.323514912496919
3070,Czech Republic,10116.0,11510.0,2018,4,15,2018-04-15,1.1378015025701858
3071,Finland,7473.0,10273.0,2018,4,15,2018-04-15,1.3746821892145056
3072,France,21836.0,42788.0,2018,4,15,2018-04-15,1.959516394944129
3073,Germany,114328.0,173996.0,2018,4,15,2018-04-15,1.5219018962983697
3074,Italy,64411.0,91290.0,2018,4,15,2018-04-15,1.417304497678968
3075,Netherlands,38590.0,33359.0,2018,4,15,2018-04-15,0.8644467478621405
3076,Poland,392.0,801.0,2018,4,15,2018-04-15,2.0433673469387754
3077,Spain,30808.0,38771.0,2018,4,15,2018-04-15,1.2584718254998701
3078,Sweden,28362.0,51006.0,2018,4,15,2018-04-15,1.798392214935477
3079,United Kingdom,23761.0,38794.0,2018,4,15,2018-04-15,1.6326753924498127
3080,Other EU,59279.0,69402.0,2018,4,15,2018-04-15,1.1707687376642657
3081,Norway,2.0,17.0,2018,4,15,2018-04-15,8.5
3082,Russia,423450.0,247106.0,2018,4,15,2018-04-15,0.583554138623214
3083,Switzerland,1727.0,5292.0,2018,4,15,2018-04-15,3.064273306311523
3084,Turkey,132377.0,90939.0,2018,4,15,2018-04-15,0.6869697908246901
3085,Ukraine,9260.0,10476.0,2018,4,15,2018-04-15,1.131317494600432
3086,Other Europe,9152.0,6478.0,2018,4,15,2018-04-15,0.7078234265734266
3087,Euro Area,354278.0,495748.0,2018,4,15,2018-04-15,1.3993191787240529
3088,Pacific Rim Countries,722583.0,714769.0,2018,4,15,2018-04-15,0.989186017384854
3089,Australia,23346.0,17920.0,2018,4,15,2018-04-15,0.7675833119163883
3090,China,49333.0,70400.0,2018,4,15,2018-04-15,1.4270366691666836
3091,Hong Kong,67.0,134.0,2018,4,15,2018-04-15,2.0
3092,Indonesia,2679.0,2709.0,2018,4,15,2018-04-15,1.0111982082866742
3093,Japan,90353.0,110682.0,2018,4,15,2018-04-15,1.2249952962270207
3094,Korea,431055.0,380552.0,2018,4,15,2018-04-15,0.8828386168818364
3095,Singapore,4.0,31.0,2018,4,15,2018-04-15,7.75
3096,Taiwan,104742.0,115203.0,2018,4,15,2018-04-15,1.0998739760554506
3097,Other Pacific Rim,21004.0,17137.0,2018,4,15,2018-04-15,0.8158922110074271
3098,South/Central America,404025.0,277678.0,2018,4,15,2018-04-15,0.6872792525215023
3099,Argentina,14683.0,20032.0,2018,4,15,2018-04-15,1.3642988490090582
3100,Brazil,360307.0,233610.0,2018,4,15,2018-04-15,0.6483637564632383
3101,Chile,,,2018,4,15,2018-04-15,
3102,Colombia,2892.0,3477.0,2018,4,15,2018-04-15,1.2022821576763485
3103,Venezuela,17.0,12.0,2018,4,15,2018-04-15,0.7058823529411765
3104,Other S/C A,26125.0,20546.0,2018,4,15,2018-04-15,0.7864497607655503
3105,Other Countries,277250.0,237733.0,2018,4,15,2018-04-15,0.8574679891794409
3106,India,43034.0,43531.0,2018,4,15,2018-04-15,1.011549007761305
3107,South Africa,23986.0,23328.0,2018,4,15,2018-04-15,0.9725673309430501
3108,Thailand,35700.0,30994.0,2018,4,15,2018-04-15,0.8681792717086835
3109,Other,174531.0,139881.0,2018,4,15,2018-04-15,0.8014679340632896
3110,Total Census Basis,2657740.0,2707256.0,2018,5,15,2018-05-15,1.0186308668267023
3111,North America,995132.0,962270.0,2018,5,15,2018-05-15,0.9669772452297786
3112,Canada,644128.0,630792.0,2018,5,15,2018-05-15,0.9792960405385265
3113,Mexico,351004.0,331478.0,2018,5,15,2018-05-15,0.9443710043190391
3114,Europe,786730.0,918443.0,2018,5,15,2018-05-15,1.1674183010689818
3115,European Union,547520.0,736565.0,2018,5,15,2018-05-15,1.3452750584453537
3116,Austria,34324.0,56570.0,2018,5,15,2018-05-15,1.6481179349726138
3117,Belgium,16671.0,23714.0,2018,5,15,2018-05-15,1.4224701577589827
3118,Czech Republic,8323.0,12604.0,2018,5,15,2018-05-15,1.514357803676559
3119,Finland,5071.0,9225.0,2018,5,15,2018-05-15,1.8191678169986196
3120,France,30876.0,50604.0,2018,5,15,2018-05-15,1.6389428682471823
3121,Germany,134243.0,196798.0,2018,5,15,2018-05-15,1.4659833287396735
3122,Italy,73004.0,92268.0,2018,5,15,2018-05-15,1.26387595200263
3123,Netherlands,66770.0,61681.0,2018,5,15,2018-05-15,0.9237831361389846
3124,Poland,1528.0,1643.0,2018,5,15,2018-05-15,1.075261780104712
3125,Spain,33202.0,42581.0,2018,5,15,2018-05-15,1.2824829829528341
3126,Sweden,28135.0,56585.0,2018,5,15,2018-05-15,2.011196019193176
3127,United Kingdom,30316.0,52420.0,2018,5,15,2018-05-15,1.7291199366671064
3128,Other EU,85058.0,79871.0,2018,5,15,2018-05-15,0.9390180817794916
3129,Norway,6.0,431.0,2018,5,15,2018-05-15,71.83333333333333
3130,Russia,102897.0,72522.0,2018,5,15,2018-05-15,0.7048018892679087
3131,Switzerland,1647.0,4395.0,2018,5,15,2018-05-15,2.6684881602914388
3132,Turkey,83166.0,61633.0,2018,5,15,2018-05-15,0.741084096866508
3133,Ukraine,43436.0,35301.0,2018,5,15,2018-05-15,0.8127129569941983
3134,Other Europe,8058.0,7596.0,2018,5,15,2018-05-15,0.9426656738644825
3135,Euro Area,467330.0,598398.0,2018,5,15,2018-05-15,1.280461344232127
3136,Pacific Rim Countries,419800.0,478683.0,2018,5,15,2018-05-15,1.140264411624583
3137,Australia,20117.0,17108.0,2018,5,15,2018-05-15,0.8504250136700303
3138,China,64057.0,80716.0,2018,5,15,2018-05-15,1.2600652543828152
3139,Hong Kong,18.0,39.0,2018,5,15,2018-05-15,2.1666666666666665
3140,Indonesia,2315.0,2286.0,2018,5,15,2018-05-15,0.9874730021598273
3141,Japan,147486.0,165815.0,2018,5,15,2018-05-15,1.1242762024870157
3142,Korea,99972.0,105671.0,2018,5,15,2018-05-15,1.0570059616692673
3143,Singapore,84.0,434.0,2018,5,15,2018-05-15,5.166666666666667
3144,Taiwan,70254.0,93090.0,2018,5,15,2018-05-15,1.3250491075241266
3145,Other Pacific Rim,15496.0,13524.0,2018,5,15,2018-05-15,0.8727413526071244
3146,South/Central America,286817.0,197944.0,2018,5,15,2018-05-15,0.6901404031141808
3147,Argentina,6941.0,8455.0,2018,5,15,2018-05-15,1.2181241895980406
3148,Brazil,265652.0,176431.0,2018,5,15,2018-05-15,0.6641433153147727
3149,Chile,,,2018,5,15,2018-05-15,
3150,Colombia,2782.0,3453.0,2018,5,15,2018-05-15,1.2411933860531992
3151,Venezuela,,,2018,5,15,2018-05-15,
3152,Other S/C A,11442.0,9605.0,2018,5,15,2018-05-15,0.8394511449047369
3153,Other Countries,169261.0,149915.0,2018,5,15,2018-05-15,0.8857031448473068
3154,India,32276.0,40313.0,2018,5,15,2018-05-15,1.2490085512455076
3155,South Africa,27857.0,20676.0,2018,5,15,2018-05-15,0.7422191908676454
3156,Thailand,5368.0,4720.0,2018,5,15,2018-05-15,0.879284649776453
3157,Other,103761.0,84206.0,2018,5,15,2018-05-15,0.8115380537967058
3158,Total Census Basis,2260321.0,2189649.0,2018,6,15,2018-06-15,0.9687336444690821
3159,North America,612755.0,578612.0,2018,6,15,2018-06-15,0.944279524442885
3160,Canada,390860.0,388744.0,2018,6,15,2018-06-15,0.9945862968837947
3161,Mexico,221895.0,189867.0,2018,6,15,2018-06-15,0.8556614615020618
3162,Europe,668717.0,678902.0,2018,6,15,2018-06-15,1.0152306581109798
3163,European Union,337700.0,463194.0,2018,6,15,2018-06-15,1.3716138584542494
3164,Austria,37296.0,54128.0,2018,6,15,2018-06-15,1.4513084513084513
3165,Belgium,11831.0,16325.0,2018,6,15,2018-06-15,1.3798495477981574
3166,Czech Republic,13081.0,11466.0,2018,6,15,2018-06-15,0.8765384909410595
3167,Finland,6328.0,8712.0,2018,6,15,2018-06-15,1.3767383059418459
3168,France,20306.0,35057.0,2018,6,15,2018-06-15,1.7264355362946913
3169,Germany,101144.0,131248.0,2018,6,15,2018-06-15,1.2976350549711302
3170,Italy,31186.0,50744.0,2018,6,15,2018-06-15,1.627140383505419
3171,Netherlands,26579.0,23756.0,2018,6,15,2018-06-15,0.8937883291320216
3172,Poland,684.0,1383.0,2018,6,15,2018-06-15,2.0219298245614037
3173,Spain,17782.0,21011.0,2018,6,15,2018-06-15,1.18158812282083
3174,Sweden,20611.0,44626.0,2018,6,15,2018-06-15,2.165154529134928
3175,United Kingdom,13909.0,24067.0,2018,6,15,2018-06-15,1.7303184988137177
3176,Other EU,36963.0,40674.0,2018,6,15,2018-06-15,1.1003976949922896
3177,Norway,8.0,86.0,2018,6,15,2018-06-15,10.75
3178,Russia,239316.0,141879.0,2018,6,15,2018-06-15,0.5928521285664142
3179,Switzerland,1831.0,4612.0,2018,6,15,2018-06-15,2.5188421627525943
3180,Turkey,72820.0,53238.0,2018,6,15,2018-06-15,0.7310903597912661
3181,Ukraine,4649.0,7215.0,2018,6,15,2018-06-15,1.5519466551946655
3182,Other Europe,12391.0,8678.0,2018,6,15,2018-06-15,0.7003470260673069
3183,Euro Area,275917.0,366232.0,2018,6,15,2018-06-15,1.3273266960716448
3184,Pacific Rim Countries,465037.0,528865.0,2018,6,15,2018-06-15,1.1372535948752465
3185,Australia,10642.0,11439.0,2018,6,15,2018-06-15,1.074891937605713
3186,China,45957.0,64908.0,2018,6,15,2018-06-15,1.4123637313140545
3187,Hong Kong,,,2018,6,15,2018-06-15,
3188,Indonesia,8000.0,14093.0,2018,6,15,2018-06-15,1.761625
3189,Japan,117264.0,141177.0,2018,6,15,2018-06-15,1.203924478100696
3190,Korea,191093.0,189069.0,2018,6,15,2018-06-15,0.9894082985771326
3191,Singapore,32.0,149.0,2018,6,15,2018-06-15,4.65625
3192,Taiwan,84189.0,100413.0,2018,6,15,2018-06-15,1.192709261304921
3193,Other Pacific Rim,7861.0,7617.0,2018,6,15,2018-06-15,0.9689606920239155
3194,South/Central America,275207.0,187301.0,2018,6,15,2018-06-15,0.6805822526316554
3195,Argentina,9171.0,13146.0,2018,6,15,2018-06-15,1.4334314687602225
3196,Brazil,253102.0,161433.0,2018,6,15,2018-06-15,0.6378179548166352
